source_id,source_name,dest_id,dest_name,distance_km,mean_travel_time_min,std_travel_time_min,hod,is_peak_morning,is_peak_evening,is_off_peak,is_monsoon,quarter,speed_proxy,src_it,dst_it,src_commercial,src_residential,src_industrial,dst_commercial,dst_residential,dst_industrial,hod_sin,hod_cos
15,Banashankari,14,MG Road,11.43,23.3,7.94,1,0,0,1,0,1,29.4335,0,0,0,1,0,1,0,0,0.258819,0.965926
0,Whitefield,12,Bannerghatta Rd,22.95,70.32,24.8,8,1,0,0,0,1,19.5819,1,0,0,0,0,0,1,0,0.866025,-0.5
0,Whitefield,15,Banashankari,26.72,43.85,8.77,1,0,0,1,0,1,36.561,1,0,0,0,0,0,1,0,0.258819,0.965926
4,Koramangala,14,MG Road,6.95,24.74,7.65,17,0,1,0,0,1,16.8553,0,0,1,0,0,1,0,0,-0.965926,-0.258819
14,MG Road,12,Bannerghatta Rd,10.26,24.32,7.19,23,0,0,1,0,1,25.3125,0,0,1,0,0,0,1,0,-0.258819,0.965926
7,Electronic City,1,Marathahalli,18.02,31.28,10.84,7,1,0,0,0,1,34.5652,1,1,0,0,0,0,0,0,0.965926,-0.258819
6,Hebbal,4,Koramangala,15.69,50.35,11.48,19,0,1,0,0,1,18.6971,0,0,0,1,0,1,0,0,-0.965926,0.258819
6,Hebbal,12,Bannerghatta Rd,19.85,63.28,11.78,15,0,0,1,0,1,18.8211,0,0,0,1,0,0,1,0,-0.707107,-0.707107
9,Rajajinagar,6,Hebbal,11.24,20.93,6.83,22,0,0,1,0,1,32.2217,0,0,0,1,0,0,1,0,-0.5,0.866025
4,Koramangala,6,Hebbal,15.35,51.13,13.44,9,1,0,0,0,1,18.0129,0,0,1,0,0,0,1,0,0.707107,-0.707107
9,Rajajinagar,10,BTM Layout,13.47,41.85,10.4,21,0,0,1,0,1,19.3118,0,0,0,1,0,0,1,0,-0.707107,0.707107
9,Rajajinagar,2,Yeshwanthpur,6.35,17.13,5.94,20,0,1,0,0,1,22.2417,0,0,0,1,0,0,0,1,-0.866025,0.5
12,Bannerghatta Rd,0,Whitefield,22.66,74.53,15.97,18,0,1,0,0,1,18.2423,0,1,0,1,0,0,0,0,-1.0,-0.0
14,MG Road,4,Koramangala,5.99,21.52,6.98,12,0,0,1,0,1,16.7007,0,0,1,0,0,1,0,0,0.0,-1.0
8,Jayanagar,14,MG Road,7.91,17.02,5.72,20,0,1,0,0,1,27.8848,0,0,0,1,0,1,0,0,-0.866025,0.5
4,Koramangala,13,Sarjapur Road,9.83,47.15,18.85,9,1,0,0,0,1,12.509,0,1,1,0,0,0,0,0,0.707107,-0.707107
14,MG Road,3,Yelahanka,16.14,20.54,5.81,3,0,0,1,0,1,47.147,0,0,1,0,0,0,1,0,0.707107,0.707107
2,Yeshwanthpur,9,Rajajinagar,5.57,17.5,5.15,10,1,0,0,0,1,19.0971,0,0,0,0,1,0,1,0,0.5,-0.866025
10,BTM Layout,8,Jayanagar,9.64,15.64,7.97,11,0,0,1,0,1,36.9821,0,0,0,1,0,0,1,0,0.258819,-0.965926
9,Rajajinagar,0,Whitefield,24.94,66.36,11.53,15,0,0,1,0,1,22.5497,0,1,0,1,0,0,0,0,-0.707107,-0.707107
1,Marathahalli,5,Indiranagar,8.86,19.52,6.13,22,0,0,1,0,1,27.2336,1,0,0,0,0,1,0,0,-0.5,0.866025
8,Jayanagar,6,Hebbal,14.98,18.18,5.06,2,0,0,1,0,1,49.4389,0,0,0,1,0,0,1,0,0.5,0.866025
13,Sarjapur Road,7,Electronic City,10.41,29.3,10.81,7,1,0,0,0,1,21.3174,1,1,0,0,0,0,0,0,0.965926,-0.258819
3,Yelahanka,5,Indiranagar,19.32,47.93,12.86,7,1,0,0,0,1,24.1853,0,0,0,1,0,1,0,0,0.965926,-0.258819
14,MG Road,3,Yelahanka,16.14,34.65,9.12,8,1,0,0,0,1,27.9481,0,0,1,0,0,0,1,0,0.866025,-0.5
13,Sarjapur Road,15,Banashankari,17.99,68.56,17.14,13,0,0,1,0,1,15.7439,1,0,0,0,0,0,1,0,-0.258819,-0.965926
3,Yelahanka,6,Hebbal,9.11,13.07,5.65,5,0,0,1,0,1,41.821,0,0,0,1,0,0,1,0,0.965926,0.258819
6,Hebbal,14,MG Road,9.7,25.63,6.83,13,0,0,1,0,1,22.7078,0,0,0,1,0,1,0,0,-0.258819,-0.965926
15,Banashankari,11,HSR Layout,11.88,23.45,8.34,1,0,0,1,0,1,30.3966,0,0,0,1,0,1,0,0,0.258819,0.965926
9,Rajajinagar,10,BTM Layout,13.47,53.94,13.68,11,0,0,1,0,1,14.9833,0,0,0,1,0,0,1,0,0.258819,-0.965926
12,Bannerghatta Rd,5,Indiranagar,13.36,29.89,5.84,2,0,0,1,0,1,26.8183,0,0,0,1,0,1,0,0,0.5,0.866025
1,Marathahalli,6,Hebbal,20.22,54.58,13.62,20,0,1,0,0,1,22.2279,1,0,0,0,0,0,1,0,-0.866025,0.5
15,Banashankari,6,Hebbal,18.5,57.82,11.75,18,0,1,0,0,1,19.1975,0,0,0,1,0,0,1,0,-1.0,-0.0
14,MG Road,3,Yelahanka,16.14,39.84,8.54,13,0,0,1,0,1,24.3072,0,0,1,0,0,0,1,0,-0.258819,-0.965926
15,Banashankari,6,Hebbal,18.5,34.95,8.98,23,0,0,1,0,1,31.7597,0,0,0,1,0,0,1,0,-0.258819,0.965926
10,BTM Layout,0,Whitefield,19.05,53.07,14.63,17,0,1,0,0,1,21.5376,0,1,0,1,0,0,0,0,-0.965926,-0.258819
15,Banashankari,4,Koramangala,12.01,44.63,9.06,12,0,0,1,0,1,16.1461,0,0,0,1,0,1,0,0,0.0,-1.0
8,Jayanagar,1,Marathahalli,17.23,45.76,10.97,12,0,0,1,0,1,22.5918,0,1,0,1,0,0,0,0,0.0,-1.0
3,Yelahanka,9,Rajajinagar,18.04,47.12,9.65,12,0,0,1,0,1,22.9711,0,0,0,1,0,0,1,0,0.0,-1.0
9,Rajajinagar,13,Sarjapur Road,21.0,70.59,12.15,12,0,0,1,0,1,17.8496,0,1,0,1,0,0,0,0,0.0,-1.0
12,Bannerghatta Rd,8,Jayanagar,5.89,15.12,6.5,2,0,0,1,0,1,23.373,0,0,0,1,0,0,1,0,0.5,0.866025
13,Sarjapur Road,8,Jayanagar,14.54,66.67,21.69,17,0,1,0,0,1,13.0853,1,0,0,0,0,0,1,0,-0.965926,-0.258819
10,BTM Layout,9,Rajajinagar,17.31,34.37,6.03,6,0,0,1,0,1,30.2182,0,0,0,1,0,0,1,0,1.0,0.0
1,Marathahalli,13,Sarjapur Road,10.56,9.79,6.89,20,0,1,0,0,1,64.7191,1,1,0,0,0,0,0,0,-0.866025,0.5
7,Electronic City,2,Yeshwanthpur,28.32,29.57,4.62,5,0,0,1,0,1,57.4636,1,0,0,0,0,0,0,1,0.965926,0.258819
4,Koramangala,5,Indiranagar,5.99,13.16,4.13,6,0,0,1,0,1,27.31,0,0,1,0,0,1,0,0,1.0,0.0
9,Rajajinagar,14,MG Road,7.49,26.5,8.44,20,0,1,0,0,1,16.9585,0,0,0,1,0,1,0,0,-0.866025,0.5
15,Banashankari,8,Jayanagar,5.46,18.62,7.03,15,0,0,1,0,1,17.594,0,0,0,1,0,0,1,0,-0.707107,-0.707107
5,Indiranagar,12,Bannerghatta Rd,14.07,27.17,7.58,2,0,0,1,0,1,31.071,0,0,1,0,0,0,1,0,0.5,0.866025
10,BTM Layout,1,Marathahalli,13.33,47.62,21.13,9,1,0,0,0,1,16.7955,0,1,0,1,0,0,0,0,0.707107,-0.707107
13,Sarjapur Road,4,Koramangala,9.18,46.22,18.2,9,1,0,0,0,1,11.9169,1,0,0,0,0,1,0,0,0.707107,-0.707107
10,BTM Layout,14,MG Road,13.9,15.3,6.34,2,0,0,1,0,1,54.5098,0,0,0,1,0,1,0,0,0.5,0.866025
12,Bannerghatta Rd,14,MG Road,10.39,22.63,6.78,3,0,0,1,0,1,27.5475,0,0,0,1,0,1,0,0,0.707107,0.707107
4,Koramangala,7,Electronic City,12.77,14.86,8.53,16,0,0,1,0,1,51.5612,0,1,1,0,0,0,0,0,-0.866025,-0.5
3,Yelahanka,12,Bannerghatta Rd,27.11,43.43,10.4,5,0,0,1,0,1,37.4534,0,0,0,1,0,0,1,0,0.965926,0.258819
3,Yelahanka,14,MG Road,16.96,51.76,13.51,18,0,1,0,0,1,19.66,0,0,0,1,0,1,0,0,-1.0,-0.0
6,Hebbal,10,BTM Layout,18.73,48.3,8.89,14,0,0,1,0,1,23.2671,0,0,0,1,0,0,1,0,-0.5,-0.866025
4,Koramangala,10,BTM Layout,9.75,8.61,4.15,3,0,0,1,0,1,67.9443,0,0,1,0,0,0,1,0,0.707107,0.707107
9,Rajajinagar,5,Indiranagar,11.35,26.92,7.11,4,0,0,1,0,1,25.2972,0,0,0,1,0,1,0,0,0.866025,0.5
9,Rajajinagar,11,HSR Layout,15.79,67.46,18.0,10,1,0,0,0,1,14.0439,0,0,0,1,0,1,0,0,0.5,-0.866025
11,HSR Layout,14,MG Road,10.45,17.98,6.63,1,0,0,1,0,1,34.8721,0,0,1,0,0,1,0,0,0.258819,0.965926
15,Banashankari,3,Yelahanka,24.11,53.41,8.06,13,0,0,1,0,1,27.0848,0,0,0,1,0,0,1,0,-0.258819,-0.965926
11,HSR Layout,12,Bannerghatta Rd,7.85,26.04,7.74,13,0,0,1,0,1,18.0876,0,0,1,0,0,0,1,0,-0.258819,-0.965926
10,BTM Layout,12,Bannerghatta Rd,9.65,7.56,2.77,4,0,0,1,0,1,76.5873,0,0,0,1,0,0,1,0,0.866025,0.5
7,Electronic City,4,Koramangala,14.43,12.64,7.46,11,0,0,1,0,1,68.4968,1,0,0,0,0,1,0,0,0.258819,-0.965926
12,Bannerghatta Rd,15,Banashankari,9.34,20.89,4.27,3,0,0,1,0,1,26.8262,0,0,0,1,0,0,1,0,0.707107,0.707107
11,HSR Layout,0,Whitefield,16.32,39.89,14.54,11,0,0,1,0,1,24.5475,0,1,1,0,0,0,0,0,0.258819,-0.965926
7,Electronic City,1,Marathahalli,18.02,19.22,7.17,2,0,0,1,0,1,56.2539,1,1,0,0,0,0,0,0,0.5,0.866025
0,Whitefield,11,HSR Layout,16.28,25.86,6.41,6,0,0,1,0,1,37.7726,1,0,0,0,0,1,0,0,1.0,0.0
2,Yeshwanthpur,10,BTM Layout,18.99,46.17,11.47,22,0,0,1,0,1,24.6784,0,0,0,0,1,0,1,0,-0.5,0.866025
12,Bannerghatta Rd,1,Marathahalli,16.94,27.8,5.78,5,0,0,1,0,1,36.5612,0,1,0,1,0,0,0,0,0.965926,0.258819
6,Hebbal,14,MG Road,9.7,25.5,7.23,18,0,1,0,0,1,22.8235,0,0,0,1,0,1,0,0,-1.0,-0.0
11,HSR Layout,8,Jayanagar,8.12,13.87,6.58,0,0,0,1,0,1,35.1262,0,0,1,0,0,0,1,0,0.0,1.0
0,Whitefield,3,Yelahanka,33.12,83.81,23.37,18,0,1,0,0,1,23.7108,1,0,0,0,0,0,1,0,-1.0,-0.0
9,Rajajinagar,1,Marathahalli,18.45,50.28,8.49,22,0,0,1,0,1,22.0167,0,1,0,1,0,0,0,0,-0.5,0.866025
11,HSR Layout,1,Marathahalli,10.6,13.29,5.64,3,0,0,1,0,1,47.8555,0,1,1,0,0,0,0,0,0.707107,0.707107
5,Indiranagar,10,BTM Layout,15.75,21.9,7.79,1,0,0,1,0,1,43.1507,0,0,1,0,0,0,1,0,0.258819,0.965926
12,Bannerghatta Rd,8,Jayanagar,5.89,21.48,6.75,7,1,0,0,0,1,16.4525,0,0,0,1,0,0,1,0,0.965926,-0.258819
2,Yeshwanthpur,13,Sarjapur Road,26.27,58.98,8.45,13,0,0,1,0,1,26.7243,0,1,0,0,1,0,0,0,-0.258819,-0.965926
12,Bannerghatta Rd,15,Banashankari,9.34,51.55,12.95,18,0,1,0,0,1,10.871,0,0,0,1,0,0,1,0,-1.0,-0.0
12,Bannerghatta Rd,7,Electronic City,18.06,14.3,9.73,12,0,0,1,0,1,75.7762,0,1,0,1,0,0,0,0,0.0,-1.0
10,BTM Layout,6,Hebbal,22.96,62.36,14.15,19,0,1,0,0,1,22.0911,0,0,0,1,0,0,1,0,-0.965926,0.258819
0,Whitefield,11,HSR Layout,16.28,48.4,16.3,16,0,0,1,0,1,20.1818,1,0,0,0,0,1,0,0,-0.866025,-0.5
6,Hebbal,5,Indiranagar,11.32,23.8,6.72,22,0,0,1,0,1,28.5378,0,0,0,1,0,1,0,0,-0.5,0.866025
1,Marathahalli,2,Yeshwanthpur,23.31,65.02,20.13,8,1,0,0,0,1,21.5103,1,0,0,0,0,0,0,1,0.866025,-0.5
10,BTM Layout,3,Yelahanka,28.56,28.87,2.9,4,0,0,1,0,1,59.3557,0,0,0,1,0,0,1,0,0.866025,0.5
2,Yeshwanthpur,5,Indiranagar,14.47,47.04,10.44,10,1,0,0,0,1,18.4566,0,0,0,0,1,1,0,0,0.5,-0.866025
10,BTM Layout,7,Electronic City,12.11,7.08,4.98,1,0,0,1,0,1,102.6271,0,1,0,1,0,0,0,0,0.258819,0.965926
4,Koramangala,13,Sarjapur Road,9.83,32.21,9.26,14,0,0,1,0,1,18.3111,0,1,1,0,0,0,0,0,-0.5,-0.866025
3,Yelahanka,2,Yeshwanthpur,15.58,32.86,8.81,8,1,0,0,0,1,28.448,0,0,0,1,0,0,0,1,0.866025,-0.5
3,Yelahanka,1,Marathahalli,27.38,50.94,13.51,15,0,0,1,0,1,32.2497,0,1,0,1,0,0,0,0,-0.707107,-0.707107
1,Marathahalli,2,Yeshwanthpur,23.31,84.0,17.22,18,0,1,0,0,1,16.65,1,0,0,0,0,0,0,1,-1.0,-0.0
1,Marathahalli,6,Hebbal,20.22,30.61,7.09,5,0,0,1,0,1,39.6341,1,0,0,0,0,0,1,0,0.965926,0.258819
13,Sarjapur Road,7,Electronic City,10.41,35.82,11.83,12,0,0,1,0,1,17.4372,1,1,0,0,0,0,0,0,0.0,-1.0
1,Marathahalli,5,Indiranagar,8.86,24.97,7.0,12,0,0,1,0,1,21.2895,1,0,0,0,0,1,0,0,0.0,-1.0
12,Bannerghatta Rd,13,Sarjapur Road,14.21,61.01,14.05,20,0,1,0,0,1,13.9748,0,1,0,1,0,0,0,0,-0.866025,0.5
4,Koramangala,15,Banashankari,11.89,24.99,8.54,2,0,0,1,0,1,28.5474,0,0,1,0,0,0,1,0,0.5,0.866025
6,Hebbal,8,Jayanagar,14.37,29.08,7.61,7,1,0,0,0,1,29.6492,0,0,0,1,0,0,1,0,0.965926,-0.258819
3,Yelahanka,13,Sarjapur Road,31.68,45.05,19.93,0,0,0,1,0,1,42.1931,0,1,0,1,0,0,0,0,0.0,1.0
7,Electronic City,13,Sarjapur Road,10.44,28.63,7.82,22,0,0,1,0,1,21.8791,1,1,0,0,0,0,0,0,-0.5,0.866025
12,Bannerghatta Rd,15,Banashankari,9.34,39.79,8.75,13,0,0,1,0,1,14.0839,0,0,0,1,0,0,1,0,-0.258819,-0.965926
0,Whitefield,15,Banashankari,26.72,45.91,4.78,6,0,0,1,0,1,34.9205,1,0,0,0,0,0,1,0,1.0,0.0
4,Koramangala,10,BTM Layout,9.75,15.42,5.86,13,0,0,1,0,1,37.9377,0,0,1,0,0,0,1,0,-0.258819,-0.965926
7,Electronic City,14,MG Road,19.98,37.95,13.21,10,1,0,0,0,1,31.5889,1,0,0,0,0,1,0,0,0.5,-0.866025
6,Hebbal,9,Rajajinagar,10.78,12.5,3.75,2,0,0,1,0,1,51.744,0,0,0,1,0,0,1,0,0.5,0.866025
9,Rajajinagar,13,Sarjapur Road,21.0,61.75,15.0,7,1,0,0,0,1,20.4049,0,1,0,1,0,0,0,0,0.965926,-0.258819
12,Bannerghatta Rd,10,BTM Layout,7.2,22.8,8.21,19,0,1,0,0,1,18.9474,0,0,0,1,0,0,1,0,-0.965926,0.258819
12,Bannerghatta Rd,7,Electronic City,18.06,13.81,10.28,17,0,1,0,0,1,78.4649,0,1,0,1,0,0,0,0,-0.965926,-0.258819
5,Indiranagar,0,Whitefield,14.58,38.41,12.56,10,1,0,0,0,1,22.7753,0,1,1,0,0,0,0,0,0.5,-0.866025
1,Marathahalli,6,Hebbal,20.22,30.14,6.97,0,0,0,1,0,1,40.2522,1,0,0,0,0,0,1,0,0.0,1.0
0,Whitefield,14,MG Road,19.37,52.49,12.15,11,0,0,1,0,1,22.1414,1,0,0,0,0,1,0,0,0.258819,-0.965926
12,Bannerghatta Rd,8,Jayanagar,5.89,28.62,8.01,12,0,0,1,0,1,12.348,0,0,0,1,0,0,1,0,0.0,-1.0
10,BTM Layout,8,Jayanagar,9.64,11.74,6.84,21,0,0,1,0,1,49.2675,0,0,0,1,0,0,1,0,-0.707107,0.707107
7,Electronic City,9,Rajajinagar,23.39,58.07,8.71,14,0,0,1,0,1,24.1674,1,0,0,0,0,0,1,0,-0.5,-0.866025
12,Bannerghatta Rd,1,Marathahalli,16.94,48.04,9.6,15,0,0,1,0,1,21.1574,0,1,0,1,0,0,0,0,-0.707107,-0.707107
9,Rajajinagar,4,Koramangala,12.65,40.63,10.01,21,0,0,1,0,1,18.6808,0,0,0,1,0,1,0,0,-0.707107,0.707107
14,MG Road,5,Indiranagar,3.93,6.99,3.69,5,0,0,1,0,1,33.7339,0,0,1,0,0,1,0,0,0.965926,0.258819
0,Whitefield,7,Electronic City,23.75,53.83,17.99,10,1,0,0,0,1,26.4722,1,1,0,0,0,0,0,0,0.5,-0.866025
5,Indiranagar,2,Yeshwanthpur,14.74,45.12,9.29,20,0,1,0,0,1,19.6011,0,0,1,0,0,0,0,1,-0.866025,0.5
1,Marathahalli,11,HSR Layout,11.31,15.07,5.18,23,0,0,1,0,1,45.0299,1,0,0,0,0,1,0,0,-0.258819,0.965926
10,BTM Layout,14,MG Road,13.9,21.25,7.6,22,0,0,1,0,1,39.2471,0,0,0,1,0,1,0,0,-0.5,0.866025
4,Koramangala,14,MG Road,6.95,16.08,5.29,22,0,0,1,0,1,25.9328,0,0,1,0,0,1,0,0,-0.5,0.866025
10,BTM Layout,1,Marathahalli,13.33,40.98,12.58,19,0,1,0,0,1,19.5168,0,1,0,1,0,0,0,0,-0.965926,0.258819
13,Sarjapur Road,4,Koramangala,9.18,43.41,13.61,19,0,1,0,0,1,12.6883,1,0,0,0,0,1,0,0,-0.965926,0.258819
6,Hebbal,2,Yeshwanthpur,9.51,19.04,7.6,8,1,0,0,0,1,29.9685,0,0,0,1,0,0,0,1,0.866025,-0.5
4,Koramangala,10,BTM Layout,9.75,19.23,9.38,8,1,0,0,0,1,30.4212,0,0,1,0,0,0,1,0,0.866025,-0.5
5,Indiranagar,14,MG Road,4.27,17.36,5.61,15,0,0,1,0,1,14.7581,0,0,1,0,0,1,0,0,-0.707107,-0.707107
9,Rajajinagar,4,Koramangala,12.65,51.1,13.14,16,0,0,1,0,1,14.8532,0,0,0,1,0,1,0,0,-0.866025,-0.5
3,Yelahanka,0,Whitefield,31.0,64.06,15.85,8,1,0,0,0,1,29.0353,0,1,0,1,0,0,0,0,0.866025,-0.5
5,Indiranagar,3,Yelahanka,18.79,39.05,9.93,7,1,0,0,0,1,28.8707,0,0,1,0,0,0,1,0,0.965926,-0.258819
7,Electronic City,10,BTM Layout,17.52,3.66,3.54,1,0,0,1,0,1,287.2131,1,0,0,0,0,0,1,0,0.258819,0.965926
6,Hebbal,4,Koramangala,15.69,53.33,14.98,9,1,0,0,0,1,17.6524,0,0,0,1,0,1,0,0,0.707107,-0.707107
2,Yeshwanthpur,3,Yelahanka,15.19,30.68,5.96,13,0,0,1,0,1,29.7066,0,0,0,0,1,0,1,0,-0.258819,-0.965926
4,Koramangala,3,Yelahanka,22.49,71.53,15.45,19,0,1,0,0,1,18.8648,0,0,1,0,0,0,1,0,-0.965926,0.258819
4,Koramangala,7,Electronic City,12.77,13.43,7.44,11,0,0,1,0,1,57.0514,0,1,1,0,0,0,0,0,0.258819,-0.965926
7,Electronic City,8,Jayanagar,16.21,13.17,6.48,4,0,0,1,0,1,73.8497,1,0,0,0,0,0,1,0,0.866025,0.5
10,BTM Layout,3,Yelahanka,28.56,76.38,13.76,19,0,1,0,0,1,22.4352,0,0,0,1,0,0,1,0,-0.965926,0.258819
12,Bannerghatta Rd,11,HSR Layout,7.58,39.03,13.11,18,0,1,0,0,1,11.6526,0,0,0,1,0,1,0,0,-1.0,-0.0
10,BTM Layout,5,Indiranagar,11.38,21.64,7.52,1,0,0,1,0,1,31.5527,0,0,0,1,0,1,0,0,0.258819,0.965926
7,Electronic City,1,Marathahalli,18.02,29.2,9.3,12,0,0,1,0,1,37.0274,1,1,0,0,0,0,0,0,0.0,-1.0
11,HSR Layout,13,Sarjapur Road,7.87,15.43,7.41,3,0,0,1,0,1,30.6027,0,1,1,0,0,0,0,0,0.707107,0.707107
9,Rajajinagar,0,Whitefield,24.94,64.15,13.25,20,0,1,0,0,1,23.3266,0,1,0,1,0,0,0,0,-0.866025,0.5
5,Indiranagar,1,Marathahalli,8.1,29.55,9.64,17,0,1,0,0,1,16.4467,0,1,1,0,0,0,0,0,-0.965926,-0.258819
7,Electronic City,14,MG Road,19.98,31.22,8.85,15,0,0,1,0,1,38.3985,1,0,0,0,0,1,0,0,-0.707107,-0.707107
10,BTM Layout,12,Bannerghatta Rd,9.65,13.6,4.55,14,0,0,1,0,1,42.5735,0,0,0,1,0,0,1,0,-0.5,-0.866025
6,Hebbal,9,Rajajinagar,10.78,26.22,7.98,17,0,1,0,0,1,24.6682,0,0,0,1,0,0,1,0,-0.965926,-0.258819
14,MG Road,5,Indiranagar,3.93,15.58,5.92,15,0,0,1,0,1,15.1348,0,0,1,0,0,1,0,0,-0.707107,-0.707107
2,Yeshwanthpur,1,Marathahalli,22.53,56.06,10.0,13,0,0,1,0,1,24.1134,0,1,0,0,1,0,0,0,-0.258819,-0.965926
6,Hebbal,1,Marathahalli,19.38,40.06,10.12,15,0,0,1,0,1,29.0265,0,1,0,1,0,0,0,0,-0.707107,-0.707107
14,MG Road,9,Rajajinagar,7.81,31.64,8.63,10,1,0,0,0,1,14.8104,0,0,1,0,0,0,1,0,0.5,-0.866025
7,Electronic City,6,Hebbal,29.04,38.93,9.01,22,0,0,1,0,1,44.7573,1,0,0,0,0,0,1,0,-0.5,0.866025
11,HSR Layout,6,Hebbal,18.85,60.92,13.18,13,0,0,1,0,1,18.5653,0,0,1,0,0,0,1,0,-0.258819,-0.965926
14,MG Road,6,Hebbal,9.25,11.99,4.45,3,0,0,1,0,1,46.2886,0,0,1,0,0,0,1,0,0.707107,0.707107
14,MG Road,12,Bannerghatta Rd,10.26,33.51,10.7,8,1,0,0,0,1,18.3706,0,0,1,0,0,0,1,0,0.866025,-0.5
13,Sarjapur Road,15,Banashankari,17.99,59.96,15.33,8,1,0,0,0,1,18.002,1,0,0,0,0,0,1,0,0.866025,-0.5
2,Yeshwanthpur,14,MG Road,12.76,39.7,9.18,16,0,0,1,0,1,19.2846,0,0,0,0,1,1,0,0,-0.866025,-0.5
15,Banashankari,9,Rajajinagar,10.72,22.57,7.65,0,0,0,1,0,1,28.498,0,0,0,1,0,0,1,0,0.0,1.0
9,Rajajinagar,15,Banashankari,10.29,18.29,5.79,0,0,0,1,0,1,33.7562,0,0,0,1,0,0,1,0,0.0,1.0
13,Sarjapur Road,8,Jayanagar,14.54,44.24,13.61,7,1,0,0,0,1,19.7197,1,0,0,0,0,0,1,0,0.965926,-0.258819
12,Bannerghatta Rd,5,Indiranagar,13.36,37.16,6.91,22,0,0,1,0,1,21.5716,0,0,0,1,0,1,0,0,-0.5,0.866025
10,BTM Layout,2,Yeshwanthpur,22.24,66.18,10.6,12,0,0,1,0,1,20.1632,0,0,0,1,0,0,0,1,0.0,-1.0
11,HSR Layout,2,Yeshwanthpur,20.86,74.68,15.08,16,0,0,1,0,1,16.7595,0,0,1,0,0,0,0,1,-0.866025,-0.5
8,Jayanagar,12,Bannerghatta Rd,5.87,18.72,6.9,22,0,0,1,0,1,18.8141,0,0,0,1,0,0,1,0,-0.5,0.866025
14,MG Road,0,Whitefield,17.51,50.66,13.72,11,0,0,1,0,1,20.7383,0,1,1,0,0,0,0,0,0.258819,-0.965926
10,BTM Layout,7,Electronic City,12.11,14.83,7.42,16,0,0,1,0,1,48.9953,0,1,0,1,0,0,0,0,-0.866025,-0.5
13,Sarjapur Road,9,Rajajinagar,20.89,104.99,23.32,17,0,1,0,0,1,11.9383,1,0,0,0,0,0,1,0,-0.965926,-0.258819
3,Yelahanka,7,Electronic City,34.83,63.29,20.39,7,1,0,0,0,1,33.0194,0,1,0,1,0,0,0,0,0.965926,-0.258819
8,Jayanagar,6,Hebbal,14.98,43.42,9.38,12,0,0,1,0,1,20.7001,0,0,0,1,0,0,1,0,0.0,-1.0
2,Yeshwanthpur,6,Hebbal,9.79,27.02,8.46,18,0,1,0,0,1,21.7395,0,0,0,0,1,0,1,0,-1.0,-0.0
3,Yelahanka,11,HSR Layout,26.46,48.46,16.19,23,0,0,1,0,1,32.761,0,0,0,1,0,1,0,0,-0.258819,0.965926
0,Whitefield,1,Marathahalli,7.3,27.71,15.02,18,0,1,0,0,1,15.8066,1,1,0,0,0,0,0,0,-1.0,-0.0
1,Marathahalli,15,Banashankari,21.94,61.92,16.4,8,1,0,0,0,1,21.2597,1,0,0,0,0,0,1,0,0.866025,-0.5
3,Yelahanka,0,Whitefield,31.0,58.26,12.76,13,0,0,1,0,1,31.9258,0,1,0,1,0,0,0,0,-0.258819,-0.965926
13,Sarjapur Road,14,MG Road,15.42,50.82,21.56,8,1,0,0,0,1,18.2054,1,0,0,0,0,1,0,0,0.866025,-0.5
5,Indiranagar,14,MG Road,4.27,16.53,6.25,20,0,1,0,0,1,15.4991,0,0,1,0,0,1,0,0,-0.866025,0.5
15,Banashankari,6,Hebbal,18.5,30.07,7.23,3,0,0,1,0,1,36.9139,0,0,0,1,0,0,1,0,0.707107,0.707107
2,Yeshwanthpur,12,Bannerghatta Rd,20.98,61.91,14.51,8,1,0,0,0,1,20.3327,0,0,0,0,1,0,1,0,0.866025,-0.5
3,Yelahanka,4,Koramangala,22.95,72.62,15.56,19,0,1,0,0,1,18.9617,0,0,0,1,0,1,0,0,-0.965926,0.258819
14,MG Road,1,Marathahalli,11.03,21.55,7.45,23,0,0,1,0,1,30.71,0,1,1,0,0,0,0,0,-0.258819,0.965926
3,Yelahanka,12,Bannerghatta Rd,27.11,47.86,11.81,0,0,0,1,0,1,33.9866,0,0,0,1,0,0,1,0,0.0,1.0
1,Marathahalli,0,Whitefield,7.02,23.42,11.07,18,0,1,0,0,1,17.9846,1,1,0,0,0,0,0,0,-1.0,-0.0
4,Koramangala,11,HSR Layout,4.62,12.21,6.01,17,0,1,0,0,1,22.7027,0,0,1,0,0,1,0,0,-0.965926,-0.258819
10,BTM Layout,14,MG Road,13.9,22.74,8.09,7,1,0,0,0,1,36.6755,0,0,0,1,0,1,0,0,0.965926,-0.258819
15,Banashankari,11,HSR Layout,11.88,49.17,11.21,16,0,0,1,0,1,14.4966,0,0,0,1,0,1,0,0,-0.866025,-0.5
13,Sarjapur Road,0,Whitefield,14.97,29.39,11.92,18,0,1,0,0,1,30.5614,1,1,0,0,0,0,0,0,-1.0,-0.0
14,MG Road,15,Banashankari,12.41,21.67,6.53,6,0,0,1,0,1,34.3609,0,0,1,0,0,0,1,0,1.0,0.0
0,Whitefield,1,Marathahalli,7.3,14.69,6.3,23,0,0,1,0,1,29.8162,1,1,0,0,0,0,0,0,-0.258819,0.965926
15,Banashankari,8,Jayanagar,5.46,20.98,7.32,20,0,1,0,0,1,15.6149,0,0,0,1,0,0,1,0,-0.866025,0.5
